name,genotype,age,sex,weight,rotation,shift,thal file,CC file,mrsthal_exclude,mrscc_exclude,exclusion reason,,CrCH2,Ala,Asp,Cr,GABA,Glc,Gln,GSH,Glu,GPC,Ins,Lac,Lip09,Lip13a,Lip13b,Lip20,MM09,MM12,MM14,MM17,MM20,NAA,NAAG,PCh,PCr,sIns,Tau,tNAA,tCr, tCho,Glx,tLM09,tLM13,tLM20,,CrCH2_stdev,Ala_stdev,Asp_stdev,Cr_stdev,GABA_stdev,Glc_stdev,Gln_stdev,GSH_stdev,Glu_stdev,GPC_stdev,Ins_stdev,Lac_stdev,"Lip09_stdev,","Lip13a_stdev,","Lip13b_stdev,",Lip20_stdev,MM09_stdev,MM12_stdev,MM14_stdev,MM17_stdev,"MM20_stdev,",NAA_stdev,NAAG_stdev,"PCh_stdev,",PCr_stdev,"sIns_stdev,",Tau_stdev,"tNAA_stdev,",tCr_stdev, tCho_stdev,Glx_stdev,tLM09_stdev,"tLM13_stdev,",tLM20_stdev,,CrCH2_tCR,Ala_tCR,Asp_tCR,Cr_tCR,GABA_tCR,Glc_tCR,Gln_tCR,GSH_tCR,Glu_tCR,GPC_tCR,Ins_tCR,Lac_tCR,Lip09_tCR,Lip13a_tCR,Lip13b_tCR,Lip20_tCR,MM09_tCR,MM12_tCR,MM14_tCR,MM17_tCR,MM20_tCR,NAA_tCR,NAAG_tCR,PCh_tCR,PCr_tCR,sIns_tCR,Tau_tCR,tNAA_tCR,tCr_tCR,tCho_tCR,Glx_tCR,tLM09_tCR,tLM13_tCR,tLM20_tCR
FID_055_22,HET,pnd30,F,16.7,0,0,15,22,N,N,inc,,6.366339,0,4.407781,6.054406,14.50707,8.763054,0,5.214494,35.96559,5.550277,15.71992,1.280566,14.93003,0,0,28.14164,9.07083,2.801565,25.90519,21.07104,92.16456,9.886164,0.3065054,1.307707,9.424253,0,42.30816,10.19267,15.47866,6.857984,35.96559,24.00086,28.70675,120.3062,,3.185054,1.575699,4.191661,6.831008,6.10916,4.503008,3.781587,2.107649,5.83169,2.018831,4.555626,6.763342,214.6271,77.29918,17.7072,29.05812,210.8808,35.27786,37.20456,17.2903,36.93779,3.046583,2.209711,1.922819,7.36112,0.2358163,6.201179,1.291029,1.267558,0.3423621,3.135638,8.577848,3.367773,12.9771,,0.4112978126,0,0.2847650249,0.3911453575,0.9372303546,0.5661377664,0,0.3368827793,2.323559662,0.3585760654,1.015586621,0.08273106328,0.9645557174,0,0,1.818092781,0.5860216582,0.1809953187,1.673606759,1.361296133,5.954298369,0.6386963729,0.01980180455,0.08448450964,0.6088545779,0,2.733321877,0.6584982163,1,0.443060575,2.323559662,1.550577376,1.854601755,7.77239115
FID_056,HET,pnd30,M,19.4,N/A,N/A,N/A,N/A,Y,Y,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_057_19,HET,pnd30,M,18.2,0,0,19,35,N,N,inc,,14.34735,0,11.10778,16.68906,69.49606,0,8.048764,3.127232,28.94924,3.848502,40.80306,9.565915,22.75871,29.12321,0,0,11.80858,40.3706,29.69642,74.11548,18.49922,4.797825,3.76168,2.28986,0,24.39981,23.29705,18.97892,7.610182,36.99801,22.75871,81.3024,74.11548,74.11548,,3.842911,1.903283,4.342084,29.90316,6.383487,2.71171,7.790341,2.137305,6.785782,2.004382,5.977211,9.259015,69.60135,49.21614,20.07295,8.870982,62.48891,43.16934,78.72451,18.03555,15.31095,2.842827,2.384596,2.00738,29.07794,0.2630267,6.464537,1.449692,0.9372866,0.3205364,5.058726,3.471196,3.57762,7.590314,,1.885283427,0,1.459594527,2.192990917,9.131983966,0,1.057630948,0.4109273602,3.804014148,0.5057043314,5.361640497,1.256988992,2.990560541,3.826874311,0,0,1.551681681,5.304813998,3.902195769,9.73898916,2.430851194,0.6304481286,0.4942956686,0.3008942493,0,3.206205844,3.061299979,2.493885166,1,4.861645884,2.990560541,10.6833713,9.73898916,9.73898916
FID_057_35,HET,pnd30,M,18.2,0,0,19,35,N,N,inc,,0.9036718,0,1.587084,3.718281,10.28823,2.069826,8.646316,2.374243,12.65639,1.311799,15.01055,2.524252,0,4.185143,0,0,3.332394,0,5.43857,2.378861,11.58523,1.682277,2.037167,1.182514,3.653388,0,18.5255,3.719444,7.371669,2.494313,21.30271,3.332394,9.623713,11.58523,,2.102636,1.134634,2.695749,14.60736,4.692938,3.0956,4.628601,1.593644,4.109715,1.385113,4.386895,5.257512,65.16065,34.56892,7.518992,6.299975,75.13587,27.32524,30.2111,13.80441,20.15323,1.384316,1.592508,1.341604,13.75682,0.1745261,4.809469,0.7071263,0.7111926,0.2063518,3.040376,2.061277,4.032851,4.82159,,0.1225871373,0,0.2152950709,0.5044015134,1.395644596,0.2807811908,1.172911589,0.3220767237,1.716896133,0.1779514246,2.036248508,0.3424261182,0,0.56773344,0,0,0.4520542092,0,0.7377664407,0.3227031762,1.571588469,0.2282084288,0.2763508508,0.1604133338,0.4955984866,0,2.513067258,0.5045592796,1,0.3383647584,2.889808265,0.4520542092,1.305499881,1.571588469
FID_058_16,HET,pnd30,F,19.5,0,0,16,18,N,N,inc,,18.18666,0,10.71322,23.79498,41.3735,0,16.0652,0.672043,73.85047,5.861235,36.31178,4.744805,50.61631,0,0,0,25.17284,64.93536,39.31389,163.5417,30.19646,6.935679,4.816338,9.610755,0,37.12959,37.13214,33.40574,10.67757,89.91567,50.61631,90.10819,163.5417,,,3.401729,1.986018,4.754623,4.015654,6.277332,2.919629,9.110246,2.194233,6.888673,2.032894,5.492684,7.87266,14.04825,94.45211,21.53641,10.00654,19.17438,44.7564,43.68576,15.12224,17.34676,4.263151,2.74172,2.125821,3.555934,0.2865365,6.784762,1.53374,1.121524,0.3300832,5.645263,3.873056,2.812448,9.16834,,1.703258326,0,1.003338775,2.228501429,3.874804848,0,1.504574543,0.06293969508,6.916411693,0.5489296722,3.400753168,0.444371238,4.740433451,0,0,0,2.357543898,6.081473594,3.681913581,15.31637816,2.828027351,0.6495559383,0.4510706088,0.9000882223,0,3.477344564,3.477583383,3.128590119,1,8.420986236,4.740433451,8.439016555,15.31637816,0
FID_058_18,HET,pnd30,F,19.5,0,0,16,18,N,N,inc,,0.7504641,0,3.781044,4.876544,20.88004,7.769571,0,1.97111,34.16103,2.736005,13.03574,0,5.469548,7.869007,0,8.543339,27.70174,22.36888,52.94105,23.40499,119.89,8.977599,7.6868,2.020301,3.482465,0,31.40586,16.6644,8.359009,4.756306,34.16103,33.17129,83.17893,128.4333,,2.917797,1.612428,4.343197,4.872979,7.014856,4.507722,4.010545,1.878191,6.351925,1.709303,4.602188,1.496389,59.36098,104.0017,17.70176,30.23544,65.17113,136.0145,66.21867,18.90574,41.08666,3.124691,2.875113,1.835669,5.527074,0.2381932,6.404893,1.976927,1.045965,0.3125162,3.273922,8.474338,10.82458,12.57798,,0.08977907549,0,0.4523316101,0.5833878155,2.497908544,0.9294847033,0,0.2358066608,4.086732052,0.3273121252,1.559483905,0,0.6543297178,0.9413803718,0,1.022051657,3.313998107,2.676020567,6.33341225,2.799971863,14.34260927,1.074002791,0.9195826922,0.2416914493,0.4166121845,0,3.757127191,1.993585603,1,0.5690035745,4.086732052,3.968328064,9.950812351,15.36465626
FID_059,HET,pnd30,M,18.1,N/A,N/A,N/A,N/A,Y,Y,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_060,KO,pnd30,M,17,N/A,N/A,N/A,N/A,Y,Y,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_061_11 (E),KO,pnd30,M,16.5,0,0,11,47,N/A,N/A,ppr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_061_47 (E),KO,pnd30,M,16.5,0,0,11,47,N,N,lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_062_14,KO,pnd30,F,17.8,0,0,14,26,N,N,inc,,0,0,11.31732,13.13695,38.87224,6.184211,8.389361,4.80524,65.40524,4.471948,28.54873,0,0,13.64489,0,5.469969,62.4829,26.87098,80.77278,43.73895,161.4381,17.57899,14.03099,4.321348,10.27713,0,40.85674,31.60998,23.41409,8.793296,73.7946,62.4829,121.2887,166.9081,,2.20065,2.491458,6.123206,3.594787,7.025434,5.879758,9.566159,3.001684,8.66357,2.558255,6.649555,2.270349,34.37921,92.19472,22.10696,43.35778,27.65689,127.0185,91.20151,24.59175,57.07037,3.621989,4.582736,2.447026,2.957534,0.3534577,8.13428,2.43972,1.451927,0.423784,6.251549,4.949021,4.553489,8.498911,,0,0,0.483355108,0.5610702786,1.660207166,0.2641234829,0.3583039529,0.2052285611,2.793413709,0.1909938845,1.219297013,0,0,0.5827640536,0,0.2336186886,2.668602538,1.147641442,3.449750983,1.868061069,6.894912422,0.7507868126,0.5992541243,0.18456186,0.4389292943,0,1.744963823,1.350040937,1,0.3755557444,3.15171762,2.668602538,5.180158614,7.128532435
FID_062_26 (E),KO,pnd30,F,17.8,0,0,14,26,N/A,N/A,lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_063_12,WT,pnd30,M,21.8,0,0,12,23,N,N,inc,,1.157066,0,4.6459,9.937757,35.04299,0,0,3.57303,41.45152,3.768054,25.3263,0,55.37092,15.08061,0,35.90158,0,22.71594,62.54859,36.19791,139.369,11.63732,7.831932,2.776355,7.255478,0,37.55592,19.46925,17.19323,6.544409,41.45152,55.37092,100.3451,175.2706,,3.642017,2.394201,5.886214,3.652729,7.91054,3.315005,5.295926,2.380933,7.538701,2.152663,6.760905,2.195856,114.0508,79.14146,20.56971,42.49502,120.3123,109.0485,85.57714,24.895,58.14696,3.677724,3.259134,2.278013,3.163933,0.3354513,8.623563,2.299415,1.500044,0.4003963,4.201429,4.946756,5.556904,17.9417,,0.06729776778,0,0.2702168237,0.5780040749,2.038185379,0,0,0.2078160997,2.410921043,0.219159169,1.473039097,0,3.220507141,0.8771248916,0,2.088123058,0,1.321214222,3.637977855,2.10535833,8.106039412,0.6768547853,0.4555241802,0.1614795475,0.421996216,0,2.184343489,1.132378849,1,0.3806387165,2.410921043,3.220507141,5.836314642,10.19416363
FID_063_23,WT,pnd30,M,21.8,0,0,12,23,N,N,inc,,8.475116,0,3.628325,10.96966,19.37012,4.319013,2.534697,9.954695,57.28104,6.380764,26.76451,2.676246,6.319438,3.869674,0,31.28807,19.2619,0,56.32157,23.19675,120.4906,11.96882,5.101021,1.842338,13.96712,0,60.58631,17.06984,24.93679,8.223102,59.81573,25.58134,60.19125,151.7787,,3.069267,2.035047,4.57094,2.472973,5.010662,4.767272,7.120603,2.64241,6.337078,2.236065,5.098899,7.549721,239.8527,62.47015,13.57444,30.54497,237.2635,21.74883,72.51754,24.23619,42.09337,2.63482,2.915614,2.098793,3.237814,0.2715754,6.692022,1.145122,1.273252,0.32778,4.72528,6.852432,3.421144,14.70566,,0.339863952,0,0.1455008844,0.4398986397,0.7767687822,0.1731984349,0.1016448789,0.39919713,2.29704946,0.2558775207,1.073294117,0.1073211909,0.2534182627,0.1551793154,0,1.254695171,0.7724290095,0,2.258573377,0.9302219732,4.831840826,0.4799663469,0.2045580446,0.073880319,0.5601009593,0,2.429595389,0.6845243514,1,0.3297578397,2.398694058,1.025847352,2.413752933,6.086537201
FID_064,WT,pnd30,M,20.2,N/A,N/A,N/A,N/A,Y,Y,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_065,WT,pnd30,F,15.8,N/A,N/A,N/A,N/A,Y,Y,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_066,HET,pnd30,F,14.7,N/A,N/A,N/A,N/A,Y,Y,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_067_31,WT,pnd30,F,13,0,0,31,42,N,N,inc,,16.95221,0,15.16684,26.70271,50.93955,0,30.06514,0.6153071,83.29781,6.183421,48.23044,0,0,0,0,0,75.09082,35.64898,92.93287,52.1956,180.664,41.442,7.083064,6.770869,13.08535,0,49.23262,48.52507,39.78806,12.95429,113.3629,75.09082,128.5818,180.664,,3.837982,2.427045,5.55731,4.141755,7.026251,3.391161,10.00173,2.705402,7.072919,2.566983,3.486108,2.244801,160.865,84.68496,16.09762,11.93142,170.2203,54.68406,44.70875,18.46116,17.14968,3.983117,2.998838,2.592043,3.757984,0.3115849,4.802352,1.711337,1.195204,0.3616069,5.869742,4.464893,2.91179,6.794022,,0.4260627434,0,0.3811907391,0.6711236989,1.280272273,0,0.7556322173,0.01546461677,2.09353786,0.1554089594,1.212183756,0,0,0,0,0,1.887270201,0.8959718066,2.335697443,1.311840788,4.54065868,1.041568752,0.1780198381,0.1701733887,0.3288763011,0,1.237371714,1.219588741,1,0.3255823481,2.849168821,1.887270201,3.231667993,4.54065868
FID_067_42 (E),WT,pnd30,F,13,0,0,31,42,N,N,lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_068,HET,pnd30,M,19.3,N/A,N/A,N/A,N/A,Y,Y,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_069_13,HET,pnd70,F,22.2,0,0,13,20,N,N,inc,,1.573514,0,0,4.349961,15.99779,0,7.91705,0,22.82317,1.631899,15.0452,0,1.931332,12.01352,0,15.92168,16.26023,9.282316,37.2218,13.98676,104.1964,4.540078,1.975785,1.176826,1.931495,0,14.52963,6.515862,6.281456,2.808725,30.74022,18.19156,58.51763,120.1181,,1.722421,1.391041,1.294428,1.692577,4.234794,1.899392,4.94011,0.736289,4.062248,0.923994,4.098137,1.274104,80.02007,72.78166,16.77263,20.89609,99.01369,131.8636,78.17023,20.49625,29.43263,1.539811,1.371401,0.95689,1.408219,0.201979,4.139437,0.830915,0.676707,0.195491,2.981897,7.567049,8.513121,10.37184,,0.2505014761,0,0,0.692508393,2.546828315,0,1.260384535,0,3.633420341,0.2597962956,2.395177169,0,0.3074656576,1.912537475,0,2.534711697,2.588608437,1.477733188,5.925664368,2.226674835,16.58793757,0.7227747834,0.3145425201,0.1873492388,0.307491607,0,2.313099065,1.037317144,1,0.4471455344,4.893804876,2.896073777,9.315934076,19.12265246
FID_069_20 (E),HET,pnd70,F,22.2,0,0,13,20,N,N,lac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_070_14,HET,pnd70,F,19.4,0,0,14,22,N,N,inc,,1.040416,0,9.852881,14.62421,34.57432,5.83633,19.87085,4.945118,67.38567,4.835126,33.37736,2.798991,37.39266,5.198767,0,14.50715,5.435879,11.01038,53.1727,31.63884,144.4784,16.98017,12.06331,3.416981,14.40003,0,42.60024,29.04348,29.02423,8.252108,87.25651,42.82854,69.38185,158.9856,,3.217444,2.14416,5.345564,3.738167,8.064821,5.342053,9.625178,2.782315,9.111785,2.264994,6.407597,10.6566,63.24546,96.98078,21.12439,36.56613,54.47036,45.08654,70.91618,22.44694,46.124,3.296001,4.059938,2.208121,4.1043,0.301971,7.520246,1.922004,1.565271,0.3670856,6.051358,4.180559,3.551351,8.260408,,0.03584646345,0,0.3394708835,0.503862118,1.191222644,0.2010847488,0.6846297042,0.1703789558,2.321703969,0.1665892945,1.149982618,0.0964363568,1.288325651,0.1791181713,0,0.499828936,0.1872876214,0.3793513213,1.832010703,1.090083699,4.97785471,0.5850342972,0.4156289417,0.1177285668,0.4961382266,0,1.467747465,1.000663239,1,0.2843178958,3.006333329,1.475613307,2.390480299,5.477685368
FID_070_22,HET,pnd70,F,19.4,0,0,14,22,N,N,inc,,2.298412,0,5.072388,10.87389,20.26821,1.388835,31.22866,4.497083,65.36168,6.218672,32.0834,0.8617549,0,0,0,0.06655279,24.45579,13.49024,71.0996,9.782996,96.87535,15.79607,6.40411,3.203292,12.69603,0,63.23186,22.20018,23.56992,9.421964,96.59034,24.45579,84.58985,96.9419,,2.25741,1.644657,3.662982,2.46222,5.649296,4.174053,6.62736,2.012576,6.363507,1.730431,5.021446,6.480387,83.00652,93.11133,18.42266,7.990015,94.04022,56.06589,39.56496,17.74437,23.75623,2.634616,2.512881,1.656439,2.901581,0.2276608,6.139478,1.28682,0.9052502,0.2840671,4.751777,2.967711,2.687186,6.893887,,0.09751462882,0,0.2152059914,0.4613460716,0.8599184893,0.05892404387,1.324937038,0.1907975504,2.773097236,0.2638393342,1.361201056,0.03656163873,0,0,0,0.002823632409,1.037584769,0.5723498425,3.016539725,0.415062758,4.110126381,0.6701791945,0.2717069044,0.1359059343,0.5386539284,0,2.682735453,0.9418860989,1,0.3997452685,4.098034274,1.037584769,3.588889992,4.112949895
FID_071,KO,pnd70,F,21,N/A,N/A,N/A,N/A,Y,Y,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_072_11 (E),HET,pnd70,M,23.7,0,0,11,20,N/A,N/A,ppr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
FID_072_20,HET,pnd70,M,23.7,0,0,11,20,N,N,inc,,0,0,4.271278,2.20821,15.54872,0,9.538563,0.6709183,32.16754,1.892938,7.535745,0,0.9824377,0,0,0,9.050941,3.044495,18.45798,6.528393,53.72189,3.823437,3.811041,1.572869,4.656377,0,25.46387,7.634478,6.864586,3.465807,41.70611,10.03338,21.50248,53.72189,,0.9365255,1.359568,2.883159,1.809255,3.293029,1.766443,4.835828,1.23384,4.096507,1.629012,2.988,1.267842,87.82239,47.89657,9.236104,6.659808,97.15711,28.81851,26.69724,14.60313,21.04979,1.353131,1.310702,1.685557,1.95649,0.1889495,4.152127,0.8336417,0.5165596,0.2310397,3.392034,7.212412,2.325061,5.589298,,0,0,0.6222193152,0.3216814532,2.265063035,0,1.389532158,0.09773616355,4.686013111,0.2757541387,1.097771228,0,0.1431168172,0,0,0,1.318497721,0.4435074453,2.688870094,0.9510250145,7.825947552,0.5569799839,0.555174194,0.2291280202,0.6783186925,0,3.709454583,1.112154178,1,0.504882159,6.075546289,1.461614728,3.132378267,7.825947552
FID_073,WT,pnd70,M,N/A,N/A,N/A,N/A,N/A,Y,Y,dead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
